Employee Code,Employee Name,Trade,Org,Qualification,Qualification Start,Expiration,Temp Disqualified,Qualification Desc,Class
ENG_M2_10,Employee ENG_M2_10,RT,ATR,SWNG.2.DE.S,2025-03-22 00:00:00.0,2028-03-22 00:00:00.0,-,SWINGSHIP: Daily Electrical Ride - Skilled,SKILL
ENG_M2_04,Employee ENG_M2_04,EL,ATR,AQUA.3.WE.R.S,2025-08-20 00:00:00.0,2027-08-20 00:00:00.0,-,AQUANAUTS: Weekly Electrical Ride - Skilled,SKILL
ENG_M2_15,Employee ENG_M2_15,RT,ATR,BLDE.4.MM.S,2024-05-16 00:00:00.0,2026-05-16 00:00:00.0,-,BLADE: Mechanical Ride Monthly - Skilled,SKILL
ENG_M2_15,Employee ENG_M2_15,RT,ATR,RACE.5.S,2025-08-17 00:00:00.0,2027-08-17 00:00:00.0,-,RACEWAY: Reactive - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,JUMP.1.S,2017-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,Raj's Bouncy Bottom Burp: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,CRSL.1.S,2022-09-26 00:00:00.0,2032-09-26 00:00:00.0,-,ROYAL CAROUSEL: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,JUMP.1.S,2021-09-12 00:00:00.0,2030-09-12 00:00:00.0,-,Raj's Bouncy Bottom Burp: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_10,Employee ENG_M1_10,RT,ATR,CRSL.1.S,2022-08-13 00:00:00.0,2032-08-13 00:00:00.0,-,ROYAL CAROUSEL: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,CRSL.1.S,2022-05-10 00:00:00.0,2032-05-10 00:00:00.0,-,ROYAL CAROUSEL: General Ride/Attraction Operations - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,GLDE.1.S,2005-01-01 00:00:00.0,2035-01-01 00:00:00.0,-,GLDEIDE: General Ride/Attraction Operations - Skilled,SKILL
EMP_0008,Employee EMP_0008,RT,ATR,MINE.1.S,2023-04-17 00:00:00.0,2033-04-17 00:00:00.0,-,RMT: General Ride/Attraction Operations - Skilled,SKILL
EMP_0036,Employee EMP_0036,EAS,ATR,HERO.2.AX.S,2023-06-04 00:00:00.0,2033-06-04 00:00:00.0,-,Justin's House: Assistants Support Ride - Skilled,SKILL
EMP_0036,Employee EMP_0036,EAS,ATR,PPAT.2.AX.S,2023-06-04 00:00:00.0,2033-06-04 00:00:00.0,-,Postman Pat Parcel Post: Assistants Support Ride - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,SHFT.4.MM.R.S,2025-08-15 00:00:00.0,2026-08-15 00:00:00.0,-,SHADOWRIFT: Monthly Mechanical Ride - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,SHFT.4.MM.T.S,2024-10-14 00:00:00.0,2025-10-14 00:00:00.0,-,SHADOWRIFT: Monthly Mechanical Train - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,SHFT.6.AM.R.S,2023-05-16 00:00:00.0,2028-05-16 00:00:00.0,-,SHADOWRIFT: Annual Mechanical (Winter) Ride Maintenance - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,SHFT.6.AM.T.S,2023-05-16 00:00:00.0,2028-05-16 00:00:00.0,-,SHADOWRIFT: Annual Mechanical (Winter) Train Maintenance - Skilled,SKILL
ENG_M2_15,Employee ENG_M2_15,RT,ATR,DEEP.5.S,2025-08-18 00:00:00.0,2027-02-18 00:00:00.0,-,DESCENT: Reactive - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,APEX.1.S,2018-06-29 00:00:00.0,2033-06-29 00:00:00.0,-,APEX DROP: General Ride/Attraction Operations - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,CUPS.1.S,2019-03-21 00:00:00.0,2039-03-21 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,DRMS.1.S,2015-06-01 00:00:00.0,2035-06-01 00:00:00.0,-,DRMS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0023,Employee EMP_0023,EL,ATR,DRMS.1.S,2024-07-16 00:00:00.0,2034-07-16 00:00:00.0,-,DRMS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,PPAT.1.S,2019-03-21 00:00:00.0,2039-03-21 00:00:00.0,-,POSTMAN PAT: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_01,Employee ENG_A_01,RT,ATR,CUPS.1.S,2021-11-09 00:00:00.0,2036-11-09 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
EMP_0023,Employee EMP_0023,EL,ATR,DRMS.2.DM.S,2025-07-06 00:00:00.0,2028-07-06 00:00:00.0,-,DRMS: Daily Mechanical Ride - Skilled,SKILL
ENG_A_01,Employee ENG_A_01,RT,ATR,DRMS.1.S,2021-11-09 00:00:00.0,2036-11-09 00:00:00.0,-,DRMS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0023,Employee EMP_0023,EL,ATR,CUPS.1.S,2024-07-16 00:00:00.0,2034-07-16 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
EMP_0023,Employee EMP_0023,EL,ATR,CUPS.2.DM.S,2025-07-06 00:00:00.0,2028-07-06 00:00:00.0,-,Bugbie Go Round: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,KART.4.MM.C.S,2025-07-07 00:00:00.0,2028-07-07 00:00:00.0,-,GO KARTS: Monthly Mechanical Cars - Skilled,SKILL
EMP_0005,Employee EMP_0005,RT,ATR,RACE.5.S,2025-04-22 00:00:00.0,2027-04-22 00:00:00.0,-,RACEWAY: Reactive - Skilled,SKILL
EMP_0031,Employee EMP_0031,RT,ATR,SHFT.2.DM.T.S,2023-04-10 00:00:00.0,2024-04-10 00:00:00.0,-,SHADOWRIFT: Daily Mechanical Train - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,DRMS.2.DM.S,2024-12-14 00:00:00.0,2027-12-14 00:00:00.0,-,DRMS: Daily Mechanical Ride - Skilled,SKILL
EMP_0054,Employee EMP_0054,FT,ATR,WPARK.2.HOT,2025-06-15 00:00:00.0,2027-06-15 00:00:00.0,-,HOTEL TECHNICIAN: Waterpark Daily Checks - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,CRSL.2.DM.S,2025-08-20 00:00:00.0,2028-08-20 00:00:00.0,-,ROYAL CAROUSEL: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,JUMP.3.WM.S,2025-07-31 00:00:00.0,2028-07-31 00:00:00.0,-,Raj's Bouncy Bottom Burp: Weekly Mechanical Ride - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,RPDS.2.DM.B.S,2025-08-22 00:00:00.0,2027-08-22 00:00:00.0,-,RIVER RAPIDS: Daily Mechanical Boat - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,TWST.6.AM.T.S,2023-03-23 00:00:00.0,2028-03-23 00:00:00.0,-,TWISTER: Annual Mechanical (Winter) Train Maintenance - Skilled,SKILL
ENG_E2_03,Employee ENG_E2_03,RT,ATR,RPDS.3.WM.R.S,2025-08-21 00:00:00.0,2027-08-21 00:00:00.0,-,RIVER RAPIDS: Weekly Mechanical Ride - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,TWST.6.AM.R.S,2023-03-23 00:00:00.0,2028-03-23 00:00:00.0,-,TWISTER: Annual Mechanical (Winter) Ride Maintenance - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,VRGE.6.AM.S,2023-03-23 00:00:00.0,2028-03-23 00:00:00.0,-,VERTIGO: Annual Mechanical (Winter) Maintenance - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,APEX.6.AM.T.S,2023-06-23 00:00:00.0,2028-06-23 00:00:00.0,-,APEX DROP: Annual Mechanical (Winter) Train Maintenance - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,APEX.6.AM.R.S,2023-03-23 00:00:00.0,2028-03-23 00:00:00.0,-,APEX DROP: Annual Mechanical (Winter) Ride Maintenance - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,KART.1.S,2023-04-21 00:00:00.0,2033-04-21 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,HERO.5.S,2024-08-03 00:00:00.0,2027-08-03 00:00:00.0,-,JUSTINS HOUSE: Reactive - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,SHFT.4.MM.T.S,2025-06-17 00:00:00.0,2026-06-17 00:00:00.0,-,SHADOWRIFT: Monthly Mechanical Train - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,CHAS.5.S,2025-08-19 00:00:00.0,2027-08-19 00:00:00.0,-,CHASSTA GRANNY THE RIDE: Reactive - Skilled,SKILL
ENG_E2_08,Employee ENG_E2_08,RT,ATR,SWNG.1.S,2025-05-27 00:00:00.0,2028-05-27 00:00:00.0,-,SWINGSHIP: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_08,Employee ENG_E2_08,RT,ATR,SWNG.2.DM.S,2025-08-25 00:00:00.0,2028-08-25 00:00:00.0,-,SWINGSHIP: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_08,Employee ENG_E2_08,RT,ATR,SWNG.5.S,2025-08-02 00:00:00.0,2028-08-02 00:00:00.0,-,SWINGSHIP: Reactive - Skilled,SKILL
ENG_E2_08,Employee ENG_E2_08,RT,ATR,SWNG.3.WM.S,2025-08-01 00:00:00.0,2028-08-01 00:00:00.0,-,SWINGSHIP: Weekly Mechanical Ride - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,KART.1.S,2012-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,KART.1.S,2019-05-16 00:00:00.0,2030-05-16 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_08,Employee ENG_E1_08,EL,ATR,KART.1.S,2019-03-07 00:00:00.0,2030-03-07 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,NOVA.1.S,2006-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,NOVACTICA: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_08,Employee ENG_A_08,EL,ATR,FURY.1.S,2019-03-24 00:00:00.0,2030-03-24 00:00:00.0,-,FURYSIS: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_11,Employee ENG_A_11,RT,ATR,APEX.1.S,2022-03-04 00:00:00.0,2030-03-04 00:00:00.0,-,APEX DROP: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,BLTZ.1.S,2022-05-10 00:00:00.0,2030-05-10 00:00:00.0,-,BLTZ: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_08,Employee ENG_E1_08,EL,ATR,BLTZ.1.S,2019-01-11 00:00:00.0,2030-01-11 00:00:00.0,-,BLTZ: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_091,Employee ENG_M2_091,RT,ATR,SPIN.1.S,2022-06-10 00:00:00.0,2030-06-10 00:00:00.0,+,SPINFIRE: General Ride/Attraction Operations - Skilled,SKILL
EMP_0015,Employee EMP_0015,EL,ATR,SPIN.1.S,2021-06-01 00:00:00.0,2030-06-01 00:00:00.0,-,SPINFIRE: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_07,Employee ENG_A_07,RT,ATR,INFR.1.S,2018-02-08 00:00:00.0,2030-02-08 00:00:00.0,-,INFRERMAN: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_07,Employee ENG_A_07,RT,ATR,CUPS.1.S,2007-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,BLDE.1.S,2012-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,BLADE: General Rides/Attractions Operations - Skilled,SKILL
EMP_0007,Employee EMP_0007,EL,ATR,CUPS.1.S,2020-08-13 00:00:00.0,2030-08-13 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_05,Employee ENG_M1_05,RT,ATR,CUPS.1.S,2021-11-11 00:00:00.0,2030-11-11 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_07,Employee ENG_A_07,RT,ATR,PPAT.1.S,2014-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,POSTMAN PAT: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,JUMP.1.S,2021-09-23 00:00:00.0,2030-09-23 00:00:00.0,-,Raj's Bouncy Bottom Burp: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_08,Employee ENG_M1_08,RT,ATR,JUMP.2.DM.S,2025-08-23 00:00:00.0,2028-08-23 00:00:00.0,-,Raj's Bouncy Bottom Burp: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_08,Employee ENG_M1_08,RT,ATR,KART.2.DM.S,2025-08-23 00:00:00.0,2028-08-23 00:00:00.0,-,GO KARTS: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_08,Employee ENG_M1_08,RT,ATR,CRSL.2.DM.S,2025-07-13 00:00:00.0,2028-07-13 00:00:00.0,-,ROYAL CAROUSEL: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,RACE.5.S,2025-08-05 00:00:00.0,2027-08-05 00:00:00.0,-,RACEWAY: Reactive - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,RACE.2.DM.S,2025-07-24 00:00:00.0,2027-07-24 00:00:00.0,-,RACEWAY: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,BLDE.5.S,2024-10-17 00:00:00.0,2026-10-17 00:00:00.0,-,BLADE: Reactive - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,RUSH.3.WM.S,2025-07-14 00:00:00.0,2027-07-14 00:00:00.0,-,RUSH: Weekly Mechanical Ride - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,TRNS.5.S,2025-07-27 00:00:00.0,2027-07-27 00:00:00.0,-,TRNSRAIL: Reactive - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,TRNS.7.S,2022-11-07 00:00:00.0,2024-05-07 00:00:00.0,-,TRNSRAIL: Evacuation - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,TRNS.5.S,2025-06-19 00:00:00.0,2027-06-19 00:00:00.0,-,TRNSRAIL: Reactive - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,TRNS.7.S,2022-11-07 00:00:00.0,2024-05-07 00:00:00.0,-,TRNSRAIL: Evacuation - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,TRNS.5.S,2025-06-26 00:00:00.0,2027-06-26 00:00:00.0,-,TRNSRAIL: Reactive - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,TRNS.7.S,2022-11-07 00:00:00.0,2024-05-07 00:00:00.0,-,TRNSRAIL: Evacuation - Skilled,SKILL
ENG_E1_01,Employee ENG_E1_01,EL,ATR,PPAT.6.AE.S,2024-02-08 00:00:00.0,2028-02-08 00:00:00.0,-,POSTMAN PAT: Annual Electrical (Winter) Ride Maintenance - Skilled,SKILL
EMP_0021,Employee EMP_0021,EL,ATR,SPIN.6.AE.C.S,2024-02-08 00:00:00.0,2026-02-08 00:00:00.0,-,SPINFIRE: Annual Electrical (Winter) Car Maintenance - Skilled,SKILL
ENG_E1_09,Employee ENG_E1_09,EL,ATR,SPIN.6.AE.C.S,2024-02-08 00:00:00.0,2026-02-08 00:00:00.0,-,SPINFIRE: Annual Electrical (Winter) Car Maintenance - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,ATDG.3.WM.B.S,2024-09-01 00:00:00.0,2027-09-01 00:00:00.0,-,THE APEX DUNGEON: Weekly Mechanical Boat - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,NOVA.3.WM.T.S,2025-07-14 00:00:00.0,2026-07-14 00:00:00.0,-,NOVACTICA: 3 Weekly Mechanical Train - Skilled,SKILL
ENG_E1_09,Employee ENG_E1_09,EL,ATR,SPIN.6.AE.R.S,2024-02-08 00:00:00.0,2026-02-08 00:00:00.0,-,SPINFIRE: Annual Electrical (Winter) Ride Maintenance - Skilled,SKILL
ENG_M2_06,Employee ENG_M2_06,EL,ATR,WRTH.3.WE.C.S,2025-08-23 00:00:00.0,2027-08-23 00:00:00.0,-,The Wraith at Apex Manor: Bi-Weekly Electrical Cars - Skilled,SKILL
ENG_E1_01,Employee ENG_E1_01,EL,ATR,INFR.2.DE.T.S,2024-11-05 00:00:00.0,2025-11-05 00:00:00.0,-,INFRERMAN: Daily Electrical Train - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,KART.4.ME.C.S,2025-06-15 00:00:00.0,2028-06-15 00:00:00.0,-,GO KARTS: Monthly Electrical Car - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,CUPS.2.DM.S,2025-08-19 00:00:00.0,2028-08-19 00:00:00.0,-,Bugbie Go Round: Daily Mechanical Ride - Skilled,SKILL
EMP_0040,Employee EMP_0040,EN,ATR,TWST.BRC,2023-03-06 00:00:00.0,2026-03-06 00:00:00.0,-,Twister: Block Reset Controller,SKILL
ENG_E2_04,Employee ENG_E2_04,RT,ATR,INFR.5.S,2025-08-11 00:00:00.0,2027-02-11 00:00:00.0,-,INFRERMAN: Reactive - Skilled,SKILL
ENG_M1_11,Employee ENG_M1_11,RT,ATR,BNCE.2.DM.S,2025-08-23 00:00:00.0,2028-08-23 00:00:00.0,-,Characters Bounce: Daily Mechanical Ride,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,CCTV.5.S,2022-08-30 00:00:00.0,2025-08-30 00:00:00.0,-,CCTV: Reactive - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,PA.5.S,2024-04-13 00:00:00.0,2027-04-13 00:00:00.0,-,PA: Fault Reactive - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,RPDS.5.S,2025-05-08 00:00:00.0,2027-05-08 00:00:00.0,-,RIVER RAPIDS: Reactive - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,CHAS.2.DM.C.S,2025-08-10 00:00:00.0,2027-08-10 00:00:00.0,-,CHASSTA GRANNY THE RIDE: Daily Mechanical Car - Skilled,SKILL
ENG_M2_13,Employee ENG_M2_13,RT,ATR,FURY.1.S,2024-09-06 00:00:00.0,2034-09-06 00:00:00.0,-,FURYSIS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0055,Employee EMP_0055,RT,ATR,FURY.1.S,2024-09-06 00:00:00.0,2034-09-06 00:00:00.0,-,FURYSIS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0041,Employee EMP_0041,EL,ATR,TWST.BRC,2023-03-16 00:00:00.0,2026-03-16 00:00:00.0,-,Twister: Block Reset Controller,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,CRSL.5.S,2025-07-04 00:00:00.0,2028-07-04 00:00:00.0,-,ROYAL CAROUSEL: Reactive - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,WRTH.2.DM.S,2025-08-01 00:00:00.0,2027-08-01 00:00:00.0,-,The Wraith at Apex Manor: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_02,Employee ENG_M2_02,EL,ATR,WRTH.1.S,2010-01-01 00:00:00.0,2030-01-01 00:00:00.0,-,The Wraith at Apex Manor: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_17,Employee ENG_M1_17,RT,ATR,INFR.3.WM.STRC.S,2024-09-13 00:00:00.0,2025-09-13 00:00:00.0,-,INFRERMAN: Weekly Mechanical Structure - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,WRTH.4.ME.S,2024-07-31 00:00:00.0,2026-07-31 00:00:00.0,-,The Wraith at Apex Manor: Monthly Electrical Car - Skilled,SKILL
EMP_0032,Employee EMP_0032,RT,ATR,FURY.BRC,2024-03-27 00:00:00.0,2025-09-27 00:00:00.0,-,Fury: Block Reset Controller,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,RUSH.1.S,2024-01-11 00:00:00.0,2034-01-11 00:00:00.0,-,RUSH: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,RUSH.2.DE.S,2025-08-09 00:00:00.0,2027-08-09 00:00:00.0,-,RUSH: Daily Electrical Ride - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,RUSH.2.DM.S,2025-08-09 00:00:00.0,2027-08-09 00:00:00.0,-,RUSH: Daily Mechanical Ride - Skilled,SKILL
EMP_0031,Employee EMP_0031,RT,ATR,APEX.3.WE.T.S,2023-06-01 00:00:00.0,2024-06-01 00:00:00.0,-,APEX DROP: Weekly Electrical Train - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,CHAS.1.S,2023-01-25 00:00:00.0,2033-01-25 00:00:00.0,-,Attraction: General Rides/Attractions Operations – Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,SPIN.BRC,2023-05-29 00:00:00.0,2026-05-29 00:00:00.0,-,Spinfire: Block Reset Controller,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,RUSH.2.DE.S,2025-06-06 00:00:00.0,2027-06-06 00:00:00.0,-,RUSH: Daily Electrical Ride - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,WRTH.5.S,2025-08-01 00:00:00.0,2027-08-01 00:00:00.0,-,The Wraith at Apex Manor: Reactive - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,WRTH.5.S,2025-06-27 00:00:00.0,2027-06-27 00:00:00.0,-,The Wraith at Apex Manor: Reactive - Skilled,SKILL
ENG_E2_07,Employee ENG_E2_07,RT,ATR,WRTH.2.DM.S,2022-03-27 00:00:00.0,2024-03-27 00:00:00.0,-,The Wraith at Apex Manor: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,WRTH.1.S,2023-04-16 00:00:00.0,2033-04-16 00:00:00.0,-,The Wraith at Apex Manor: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,WRTH.2.DM.S,2025-06-12 00:00:00.0,2027-06-12 00:00:00.0,-,The Wraith at Apex Manor: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,WRTH.4.MM.S,2025-07-27 00:00:00.0,2027-07-27 00:00:00.0,-,The Wraith at Apex Manor: Monthly Mechanical Ride - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,WRTH.5.S,2025-08-15 00:00:00.0,2027-08-15 00:00:00.0,-,The Wraith at Apex Manor: Reactive - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,DUEX.2.DM.S,2024-08-05 00:00:00.0,2025-08-05 00:00:00.0,-,DUEX: Daily Mechanical Ride - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,RUSH.2.DM.S,2025-06-06 00:00:00.0,2027-06-06 00:00:00.0,-,RUSH: Daily Mechanical Ride - Skilled,SKILL
EMP_0001,Employee EMP_0001,EAS,ATR,SPIN.1.S,2024-04-14 00:00:00.0,2034-04-14 00:00:00.0,-,SPINFIRE: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_06,Employee ENG_A_06,RT,ATR,JUMP.5.S,2023-03-25 00:00:00.0,2026-03-25 00:00:00.0,-,Raj's Bouncy Bottom Burp: Reactive - Skilled,SKILL
ENG_M2_091,Employee ENG_M2_091,RT,ATR,SPIN.2.DM.C.S,2023-04-07 00:00:00.0,2024-04-07 00:00:00.0,+,SPINFIRE: Daily Mechanical Car - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,APEX.BRC,2023-04-22 00:00:00.0,2026-04-22 00:00:00.0,-,Attraction: Block Reset Controller,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,BLTZ.BRC,2023-04-22 00:00:00.0,2026-04-22 00:00:00.0,-,Blitz: Block Reset Controller,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,SHFT.BRC,2023-04-22 00:00:00.0,2026-04-22 00:00:00.0,-,Shadowrift: Block Reset Controller,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,NOVA.BRC,2023-04-22 00:00:00.0,2026-04-22 00:00:00.0,-,Nova: Block Reset Controller,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,DEEP.5.S,2025-07-11 00:00:00.0,2027-01-11 00:00:00.0,-,DESCENT: Reactive - Skilled,SKILL
EMP_0005,Employee EMP_0005,RT,ATR,MINE.4.MM.R.S,2025-04-07 00:00:00.0,2027-04-07 00:00:00.0,-,RMT: Monthly Mechanical Ride - Skilled,SKILL
EMP_0005,Employee EMP_0005,RT,ATR,MINE.4.MM.T.S,2025-04-08 00:00:00.0,2027-04-08 00:00:00.0,-,RMT: Monthly Mechanical Train - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,FURY.2.DE.T.S,2022-11-03 00:00:00.0,2023-11-03 00:00:00.0,-,FURYSIS: Daily Electrical Train - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,FURY.5.S,2022-11-04 00:00:00.0,2023-11-04 00:00:00.0,-,FURYSIS: Reactive - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,ATDG.5.S,2024-05-13 00:00:00.0,2025-11-13 00:00:00.0,-,The Apex Thrill Park Dungeon: Reactive - Skilled,SKILL
ENG_A_06,Employee ENG_A_06,RT,ATR,SPIN.4.MM.C.S,2024-10-28 00:00:00.0,2025-10-28 00:00:00.0,-,SPINFIRE: Monthly Mechnical Car - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,CUPS.2.DM.S,2025-08-23 00:00:00.0,2028-08-23 00:00:00.0,-,Bugbie Go Round: Daily Mechanical Ride - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,INFR.2.DE.GASB.S,2023-04-19 00:00:00.0,2024-04-19 00:00:00.0,-,INFRERMAN: Daily Electrical Gas Burner & Koolfog - Skilled,SKILL
ENG_E2_07,Employee ENG_E2_07,RT,ATR,BLDE.5.S,2022-10-22 00:00:00.0,2024-10-22 00:00:00.0,-,BLADE: Reactive - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,JUMP.3.WM.S,2025-07-14 00:00:00.0,2028-07-14 00:00:00.0,-,Raj's Bouncy Bottom Burp: Weekly Mechanical Ride - Skilled,SKILL
